race_id,timestamp,speed_px_s
38,1776635575.898,4.0
38,1776635576.098,4.5
38,1776635576.298,0.477
38,1776635576.512,1.777
38,1776635576.727,3.077
38,1776635576.942,4.377
38,1776635577.156,1.401
38,1776635577.357,2.601
38,1776635577.573,3.901
38,1776635577.789,4.5
38,1776635578.006,4.5
38,1776635578.221,4.5
38,1776635578.437,4.5
38,1776635578.653,4.5
38,1776635578.869,4.5
38,1776635579.084,5.8
38,1776635579.284,7.0
38,1776635579.486,5.42
38,1776635579.701,3.087
38,1776635579.902,1.831
38,1776635580.102,1.447
38,1776635580.303,1.495
38,1776635580.519,2.575
38,1776635580.734,3.875
38,1776635580.95,4.5
38,1776635581.15,4.5
38,1776635581.366,4.5
38,1776635581.582,3.735
38,1776635581.798,2.29
38,1776635582.014,0.983
38,1776635582.228,2.283
38,1776635582.444,3.583
38,1776635582.661,4.5
38,1776635582.877,4.5
38,1776635583.093,4.5
38,1776635583.309,4.5
38,1776635583.524,1.502
38,1776635583.725,1.028
38,1776635583.94,2.328
38,1776635584.155,3.628
38,1776635584.355,4.828
38,1776635584.571,6.128
38,1776635584.787,7.2
38,1776635584.988,7.2
38,1776635585.204,4.5
38,1776635585.418,1.386
38,1776635585.62,0.783
38,1776635585.835,2.083
38,1776635586.051,3.383
38,1776635586.252,4.5
38,1776635586.468,4.5
38,1776635586.684,4.5
38,1776635586.899,4.5
38,1776635587.114,4.5
38,1776635587.331,0.901
38,1776635587.547,1.693
38,1776635587.762,2.318
38,1776635587.963,2.345
38,1776635588.177,2.582
38,1776635588.39,3.614
38,1776635588.606,4.5
38,1776635588.822,4.5
38,1776635589.038,4.5
38,1776635589.254,4.5
38,1776635589.47,4.5
38,1776635589.685,1.289
38,1776635589.901,2.589
38,1776635590.117,1.307
38,1776635590.318,2.507
38,1776635590.533,3.807
38,1776635590.734,0.922
38,1776635590.951,2.222
38,1776635591.166,0.33
38,1776635591.367,1.53
38,1776635591.582,2.83
38,1776635591.782,4.03
38,1776635591.983,5.23
38,1776635592.184,6.43
38,1776635592.4,7.2
38,1776635592.614,7.2
38,1776635592.831,1.435
38,1776635593.047,2.735
38,1776635593.263,4.035
38,1776635593.477,5.335
38,1776635593.678,6.535
38,1776635593.894,4.5
38,1776635594.109,4.5
38,1776635594.325,0.94
38,1776635594.541,0.399
38,1776635594.757,1.699
38,1776635594.973,0.602
38,1776635595.173,1.802
38,1776635595.388,3.102
38,1776635595.589,4.302
38,1776635595.791,4.5
38,1776635595.991,4.5
38,1776635596.192,4.5
38,1776635596.392,4.5
38,1776635596.608,4.5
38,1776635596.808,0.202
38,1776635597.024,0.902
38,1776635597.24,2.202
38,1776635597.456,3.502
38,1776635597.671,3.54
38,1776635597.888,3.232
38,1776635598.103,3.025
38,1776635598.319,4.325
38,1776635598.536,5.4
38,1776635598.752,6.7
38,1776635598.968,7.2
38,1776635599.183,7.2
38,1776635599.399,5.117
38,1776635599.614,6.417
38,1776635599.83,7.2
38,1776635600.047,7.2
38,1776635600.263,1.351
38,1776635600.478,2.651
38,1776635600.695,0.107
38,1776635600.91,0.579
38,1776635601.126,0.965
38,1776635601.343,2.265
38,1776635601.558,3.565
38,1776635601.774,4.5
38,1776635601.975,4.5
38,1776635602.19,4.5
38,1776635602.393,2.38
38,1776635602.609,1.934
38,1776635602.825,3.234
38,1776635603.041,4.05
38,1776635603.256,3.735
38,1776635603.472,2.974
38,1776635603.688,4.274
38,1776635603.903,4.5
38,1776635604.12,4.5
38,1776635604.335,1.127
38,1776635604.55,0.991
38,1776635604.765,2.291
38,1776635604.981,3.591
38,1776635605.181,4.6
38,1776635605.397,5.9
38,1776635605.614,7.2
38,1776635605.83,0.581
38,1776635606.046,1.741
38,1776635606.263,3.041
38,1776635606.478,0.895
38,1776635606.695,1.726
38,1776635606.896,2.926
38,1776635607.112,4.226
38,1776635607.327,0.82
38,1776635607.527,1.001
38,1776635607.743,2.301
38,1776635607.959,3.601
38,1776635608.175,4.5
38,1776635608.376,4.5
38,1776635608.577,0.407
38,1776635608.779,0.115
38,1776635608.98,0.573
38,1776635609.18,0.701
38,1776635609.396,2.001
38,1776635609.613,3.301
38,1776635609.829,0.335
38,1776635610.03,1.042
38,1776635610.246,1.871
38,1776635610.446,2.794
38,1776635610.662,2.246
38,1776635610.879,2.07
38,1776635611.081,3.27
38,1776635611.296,4.5
38,1776635611.512,4.5
38,1776635611.729,4.5
38,1776635611.929,4.5
38,1776635612.146,4.5
38,1776635612.346,1.389
38,1776635612.546,2.589
38,1776635612.762,3.889
38,1776635612.962,1.65
38,1776635613.177,2.95
38,1776635613.377,4.15
38,1776635613.592,4.5
38,1776635613.808,4.5
38,1776635614.024,3.922
38,1776635614.24,4.5
38,1776635614.456,4.5
38,1776635614.672,3.004
38,1776635614.887,2.051
38,1776635615.104,2.903
38,1776635615.32,4.203
38,1776635615.536,4.5
38,1776635615.753,4.5
38,1776635615.969,2.76
38,1776635616.185,3.307
38,1776635616.4,2.685
38,1776635616.616,2.531
38,1776635616.832,1.745
38,1776635617.048,1.101
38,1776635617.264,2.401
38,1776635617.464,3.601
38,1776635617.681,4.5
38,1776635617.881,4.5
38,1776635618.081,4.5
38,1776635618.282,4.5
38,1776635618.498,4.5
38,1776635618.699,4.5
38,1776635618.914,0.765
38,1776635619.13,2.065
38,1776635619.346,3.365
38,1776635619.562,1.593
38,1776635619.777,2.893
38,1776635619.979,4.093
38,1776635620.194,4.5
38,1776635620.41,4.5
38,1776635620.626,4.5
38,1776635620.843,4.8
38,1776635621.043,4.041
38,1776635621.258,0.488
38,1776635621.474,0.754
38,1776635621.691,1.673
38,1776635621.906,2.973
38,1776635622.123,4.273
38,1776635622.323,5.473
38,1776635622.538,6.773
38,1776635622.738,7.2
38,1776635622.954,4.5
38,1776635623.17,0.739
38,1776635623.37,1.939
38,1776635623.587,3.239
38,1776635623.803,1.525
38,1776635624.018,2.825
38,1776635624.218,4.025
38,1776635624.419,5.2
38,1776635624.635,6.5
38,1776635624.852,1.247
38,1776635625.068,2.547
38,1776635625.283,3.847
38,1776635625.499,5.147
38,1776635625.714,6.447
38,1776635625.93,4.195
38,1776635626.145,1.674
38,1776635626.36,1.09
38,1776635626.561,0.466
38,1776635626.762,0.566
38,1776635626.977,0.949
38,1776635627.193,2.104
38,1776635627.394,3.304
38,1776635627.61,4.604
38,1776635627.811,1.268
38,1776635628.026,2.568
38,1776635628.227,3.768
38,1776635628.427,4.968
38,1776635628.641,6.268
38,1776635628.841,7.2
38,1776635629.056,4.5
38,1776635629.256,1.218
38,1776635629.472,1.212
38,1776635629.688,2.512
38,1776635629.904,3.812
38,1776635630.12,4.5
38,1776635630.337,4.5
38,1776635630.537,4.5
38,1776635630.753,4.5
38,1776635630.968,1.653
38,1776635631.168,2.853
38,1776635631.385,4.153
38,1776635631.601,1.766
38,1776635631.802,1.806
38,1776635632.018,2.384
38,1776635632.218,3.246
38,1776635632.419,3.77
38,1776635632.619,4.5
38,1776635632.835,4.5
38,1776635633.051,4.5
38,1776635633.267,0.682
38,1776635633.484,1.414
38,1776635633.699,2.714
38,1776635633.916,4.014
38,1776635634.117,0.205
38,1776635634.333,0.537
38,1776635634.533,1.737
38,1776635634.747,0.124
38,1776635634.948,0.966
38,1776635635.149,1.066
38,1776635635.365,0.184
38,1776635635.58,0.4
38,1776635635.781,0.735
38,1776635635.997,2.035
38,1776635636.197,3.235
38,1776635636.397,4.435
38,1776635636.612,2.42
38,1776635636.812,3.62
38,1776635637.028,4.5
38,1776635637.243,4.5
38,1776635637.459,4.5
38,1776635637.675,4.5
38,1776635637.89,4.5
38,1776635638.091,1.176
38,1776635638.306,2.145
38,1776635638.507,3.345
38,1776635638.707,4.5
38,1776635638.908,4.5
38,1776635639.108,4.5
38,1776635639.308,4.5
38,1776635639.509,4.5
38,1776635639.724,0.076
38,1776635639.925,1.276
38,1776635640.14,2.576
38,1776635640.354,2.7
38,1776635640.569,3.273
38,1776635640.77,4.473
39,1776635696.197,0.1
39,1776635696.412,1.4
39,1776635696.628,2.7
39,1776635696.83,3.9
39,1776635697.03,4.5
39,1776635697.231,4.5
39,1776635697.432,0.8
39,1776635697.633,2.0
39,1776635697.835,3.2
39,1776635698.035,2.623
39,1776635698.251,2.841
39,1776635698.454,4.041
39,1776635698.655,4.5
39,1776635698.871,4.5
39,1776635699.071,4.6
39,1776635699.271,5.8
39,1776635699.471,7.0
39,1776635699.672,7.2
39,1776635699.887,2.905
39,1776635700.089,2.262
39,1776635700.291,3.462
39,1776635700.494,4.662
39,1776635700.694,5.862
39,1776635700.911,4.5
39,1776635701.111,4.5
39,1776635701.313,0.247
39,1776635701.513,1.447
39,1776635701.715,2.647
39,1776635701.916,3.847
39,1776635702.118,4.5
39,1776635702.321,4.5
39,1776635702.522,4.5
39,1776635702.725,1.94
39,1776635702.939,2.723
39,1776635703.14,3.571
39,1776635703.355,4.5
39,1776635703.556,3.548
39,1776635703.772,2.872
39,1776635703.988,2.903
39,1776635704.19,4.103
39,1776635704.39,4.5
39,1776635704.607,4.5
39,1776635704.808,4.5
39,1776635705.025,0.311
39,1776635705.226,1.511
39,1776635705.428,2.711
39,1776635705.629,3.911
39,1776635705.831,5.111
39,1776635706.032,0.852
39,1776635706.233,0.312
39,1776635706.436,0.623
39,1776635706.638,1.477
39,1776635706.84,2.677
39,1776635707.042,3.877
39,1776635707.242,5.077
39,1776635707.442,6.277
39,1776635707.645,4.5
39,1776635707.861,0.961
39,1776635708.077,1.202
39,1776635708.279,2.402
39,1776635708.482,3.602
39,1776635708.682,4.5
39,1776635708.883,4.5
39,1776635709.084,4.5
39,1776635709.284,4.5
39,1776635709.487,0.69
39,1776635709.703,1.385
39,1776635709.919,2.379
39,1776635710.121,3.321
39,1776635710.322,2.398
39,1776635710.538,2.322
39,1776635710.753,3.38
39,1776635710.955,4.5
39,1776635711.156,4.5
39,1776635711.357,4.5
39,1776635711.557,4.5
39,1776635711.759,4.5
39,1776635711.962,0.703
39,1776635712.179,1.015
39,1776635712.381,2.215
39,1776635712.597,3.515
39,1776635712.813,0.046
39,1776635713.03,0.304
39,1776635713.233,0.208
39,1776635713.449,1.508
39,1776635713.65,2.708
39,1776635713.85,3.908
39,1776635714.052,5.108
39,1776635714.268,6.408
39,1776635714.469,7.2
39,1776635714.673,7.2
39,1776635714.874,7.2
39,1776635715.075,0.696
39,1776635715.278,1.348
39,1776635715.495,2.648
39,1776635715.698,3.848
39,1776635715.899,5.048
39,1776635716.102,6.248
39,1776635716.305,7.2
39,1776635716.506,1.445
39,1776635716.707,1.088
39,1776635716.908,1.963
39,1776635717.123,0.222
39,1776635717.34,1.318
39,1776635717.555,2.618
39,1776635717.755,3.818
39,1776635717.97,4.5
39,1776635718.171,4.5
39,1776635718.373,3.341
39,1776635718.575,4.5
39,1776635718.776,4.5
39,1776635718.977,4.5
39,1776635719.18,0.59
39,1776635719.38,1.79
39,1776635719.596,3.09
39,1776635719.812,4.39
39,1776635720.028,1.063
39,1776635720.229,1.797
39,1776635720.429,2.997
39,1776635720.63,4.197
39,1776635720.831,4.5
39,1776635721.032,4.5
39,1776635721.234,5.6
39,1776635721.435,6.8
39,1776635721.637,7.2
39,1776635721.854,2.478
39,1776635722.056,3.678
39,1776635722.26,4.878
39,1776635722.461,6.078
39,1776635722.663,7.2
39,1776635722.865,4.5
39,1776635723.067,4.5
39,1776635723.268,0.252
39,1776635723.469,1.452
39,1776635723.67,2.652
39,1776635723.887,3.952
39,1776635724.089,4.5
39,1776635724.304,4.5
39,1776635724.506,4.5
39,1776635724.723,2.003
39,1776635724.937,1.928
39,1776635725.138,2.925
39,1776635725.339,4.125
39,1776635725.555,4.5
39,1776635725.769,2.933
39,1776635725.984,2.806
39,1776635726.188,4.006
39,1776635726.39,4.5
39,1776635726.591,4.5
39,1776635726.792,0.668
39,1776635727.008,1.871
39,1776635727.208,3.071
39,1776635727.426,4.371
39,1776635727.64,0.505
39,1776635727.842,1.332
39,1776635728.057,2.632
39,1776635728.259,3.832
39,1776635728.474,5.132
39,1776635728.675,6.332
39,1776635728.876,7.2
39,1776635729.078,4.5
39,1776635729.28,4.5
39,1776635729.48,1.054
39,1776635729.68,1.104
39,1776635729.897,2.404
39,1776635730.101,3.604
39,1776635730.304,4.5
39,1776635730.505,4.5
39,1776635730.706,4.5
39,1776635730.923,0.757
39,1776635731.124,1.957
39,1776635731.327,3.157
39,1776635731.542,4.457
39,1776635731.757,1.837
39,1776635731.959,2.207
39,1776635732.174,2.53
39,1776635732.39,3.83
39,1776635732.591,4.5
39,1776635732.796,4.5
39,1776635732.996,4.5
39,1776635733.197,4.5
39,1776635733.398,5.5
39,1776635733.6,0.896
39,1776635733.802,0.207
39,1776635734.019,0.339
39,1776635734.221,0.239
39,1776635734.423,1.439
39,1776635734.626,2.639
39,1776635734.831,1.222
39,1776635735.031,2.422
39,1776635735.234,3.622
39,1776635735.435,4.5
39,1776635735.649,4.5
39,1776635735.849,4.5
39,1776635736.051,1.599
39,1776635736.267,2.536
39,1776635736.468,3.736
39,1776635736.672,4.5
39,1776635736.872,4.5
39,1776635737.073,4.5
39,1776635737.277,4.5
39,1776635737.492,1.214
39,1776635737.695,2.414
39,1776635737.897,2.677
39,1776635738.098,2.85
39,1776635738.3,2.991
39,1776635738.501,2.747
39,1776635738.718,2.948
39,1776635738.934,1.885
39,1776635739.149,1.235
39,1776635739.35,0.169
39,1776635739.568,0.253
39,1776635739.784,0.611
39,1776635739.987,1.811
39,1776635740.188,3.011
39,1776635740.391,0.035
39,1776635740.593,0.526
39,1776635740.794,1.726
39,1776635741.01,3.026
39,1776635741.212,4.226
39,1776635741.413,5.4
39,1776635741.615,0.548
39,1776635741.817,1.748
39,1776635742.018,2.948
39,1776635742.219,4.148
39,1776635742.434,4.5
39,1776635742.649,0.713
39,1776635742.853,1.913
39,1776635743.067,3.213
39,1776635743.282,4.5
39,1776635743.498,1.208
39,1776635743.698,2.408
39,1776635743.913,3.708
39,1776635744.116,4.908
39,1776635744.318,6.108
39,1776635744.519,7.2
39,1776635744.722,7.2
39,1776635744.923,7.2
39,1776635745.126,7.2
39,1776635745.327,7.2
39,1776635745.541,7.2
39,1776635745.757,1.526
39,1776635745.96,2.407
39,1776635746.162,3.607
39,1776635746.364,0.326
39,1776635746.581,0.929
39,1776635746.799,2.229
39,1776635747.014,3.529
39,1776635747.214,4.729
39,1776635747.416,5.929
39,1776635747.619,7.129
39,1776635747.82,0.95
39,1776635748.036,2.055
39,1776635748.25,3.355
39,1776635748.467,4.655
39,1776635748.669,5.855
39,1776635748.883,6.439
39,1776635749.097,5.369
39,1776635749.298,6.569
39,1776635749.498,0.24
39,1776635749.701,1.44
39,1776635749.915,2.74
39,1776635750.131,4.04
39,1776635750.332,4.7
39,1776635750.533,0.587
39,1776635750.733,1.787
39,1776635750.934,2.987
39,1776635751.138,4.187
39,1776635751.342,5.387
39,1776635751.543,6.587
39,1776635751.745,4.5
39,1776635751.947,4.5
39,1776635752.151,4.5
39,1776635752.351,0.404
39,1776635752.553,1.604
39,1776635752.755,0.582
39,1776635752.955,0.91
39,1776635753.157,2.11
39,1776635753.36,3.31
39,1776635753.564,4.5
39,1776635753.765,4.5
39,1776635753.967,4.5
39,1776635754.169,4.5
39,1776635754.371,0.729
39,1776635754.574,1.075
39,1776635754.79,2.375
39,1776635755.006,2.476
39,1776635755.209,2.552
39,1776635755.424,3.422
39,1776635755.624,4.5
39,1776635755.828,4.5
39,1776635756.031,4.5
39,1776635756.232,4.5
39,1776635756.435,4.5
39,1776635756.637,0.974
39,1776635756.853,1.336
39,1776635757.053,2.536
39,1776635757.254,3.736
39,1776635757.47,2.141
39,1776635757.673,3.341
39,1776635757.874,4.5
39,1776635758.09,1.151
39,1776635758.294,2.351
39,1776635758.496,3.551
39,1776635758.697,4.5
39,1776635758.898,4.5
39,1776635759.101,4.5
39,1776635759.304,4.5
39,1776635759.504,4.5
39,1776635759.706,4.5
39,1776635759.909,4.5
39,1776635760.125,2.794
39,1776635760.325,3.517
39,1776635760.541,4.5
39,1776635760.746,4.5
39,1776635760.96,4.5
39,1776635761.162,4.5
39,1776635761.364,2.67
39,1776635761.58,1.056
39,1776635761.78,1.567
39,1776635761.982,1.112
39,1776635762.183,2.312
39,1776635762.384,3.512
39,1776635762.585,4.5
40,1776635780.512,0.1
40,1776635780.714,1.3
40,1776635780.929,2.6
40,1776635781.145,3.9
40,1776635781.348,1.246
40,1776635781.55,2.446
40,1776635781.75,3.646
40,1776635781.967,0.206
40,1776635782.168,1.406
40,1776635782.384,2.706
40,1776635782.601,2.374
40,1776635782.803,1.415
40,1776635783.004,1.927
40,1776635783.206,3.127
40,1776635783.406,4.327
40,1776635783.624,4.5
40,1776635783.84,4.5
40,1776635784.056,5.7
40,1776635784.258,6.9
40,1776635784.459,2.292
40,1776635784.66,2.162
40,1776635784.862,3.362
40,1776635785.064,4.562
40,1776635785.28,5.862
40,1776635785.48,7.062
40,1776635785.681,4.5
40,1776635785.883,4.5
40,1776635786.099,0.148
40,1776635786.301,1.348
40,1776635786.501,0.41
40,1776635786.702,0.363
40,1776635786.904,1.563
40,1776635787.12,2.863
40,1776635787.32,4.063
40,1776635787.521,4.5
40,1776635787.722,4.5
40,1776635787.924,4.5
40,1776635788.125,1.414
40,1776635788.327,2.423
40,1776635788.528,3.623
40,1776635788.745,4.5
40,1776635788.961,2.944
40,1776635789.163,3.004
40,1776635789.363,3.423
40,1776635789.579,1.253
40,1776635789.794,0.558
40,1776635789.997,0.904
40,1776635790.2,2.104
40,1776635790.402,3.304
40,1776635790.606,4.5
40,1776635790.808,0.196
40,1776635791.008,1.396
40,1776635791.223,2.696
40,1776635791.424,3.896
40,1776635791.625,5.096
40,1776635791.827,6.296
40,1776635792.027,4.5
40,1776635792.23,4.5
40,1776635792.431,3.644
40,1776635792.645,4.5
40,1776635792.86,1.43
40,1776635793.06,2.63
40,1776635793.263,3.83
40,1776635793.464,4.5
40,1776635793.666,4.5
40,1776635793.866,4.5
40,1776635794.081,0.923
40,1776635794.283,1.313
40,1776635794.499,2.613
40,1776635794.716,3.913
40,1776635794.933,2.499
40,1776635795.135,3.041
40,1776635795.337,3.417
40,1776635795.538,4.617
40,1776635795.755,5.917
40,1776635795.97,7.2
40,1776635796.185,4.5
40,1776635796.399,0.891
40,1776635796.615,0.536
40,1776635796.817,1.736
40,1776635797.019,0.675
40,1776635797.233,0.419
40,1776635797.435,1.216
40,1776635797.649,2.516
40,1776635797.849,1.605
40,1776635798.065,2.905
40,1776635798.267,4.105
40,1776635798.468,4.5
40,1776635798.684,4.5
40,1776635798.885,4.5
40,1776635799.101,4.5
40,1776635799.316,4.112
40,1776635799.516,4.5
40,1776635799.732,4.025
40,1776635799.947,4.5
40,1776635800.148,0.728
40,1776635800.348,1.928
40,1776635800.564,3.228
40,1776635800.768,4.428
40,1776635800.97,4.5
40,1776635801.175,4.5
40,1776635801.379,4.5
40,1776635801.58,4.5
40,1776635801.78,0.324
40,1776635801.981,1.411
40,1776635802.195,1.13
40,1776635802.396,2.33
40,1776635802.598,3.53
40,1776635802.814,4.83
40,1776635803.03,0.331
40,1776635803.232,1.01
40,1776635803.447,2.31
40,1776635803.648,3.51
40,1776635803.849,4.5
40,1776635804.05,4.5
40,1776635804.251,4.5
40,1776635804.466,0.534
40,1776635804.682,1.834
40,1776635804.882,0.337
40,1776635805.097,1.279
40,1776635805.314,2.579
40,1776635805.515,3.779
40,1776635805.731,4.5
40,1776635805.931,4.5
40,1776635806.145,4.5
40,1776635806.36,4.5
40,1776635806.575,4.44
40,1776635806.791,4.5
40,1776635807.005,4.5
40,1776635807.22,2.445
40,1776635807.422,3.645
40,1776635807.623,4.5
40,1776635807.825,4.5
40,1776635808.029,4.5
40,1776635808.232,4.5
40,1776635808.434,4.5
40,1776635808.635,4.5
40,1776635808.835,4.5
40,1776635809.038,0.443
40,1776635809.243,1.643
40,1776635809.443,2.843
40,1776635809.659,4.143
40,1776635809.861,4.5
40,1776635810.064,4.5
40,1776635810.264,4.5
40,1776635810.468,1.965
40,1776635810.669,1.939
40,1776635810.869,2.915
40,1776635811.085,3.443
40,1776635811.301,2.485
40,1776635811.517,3.785
40,1776635811.731,4.5
40,1776635811.946,4.5
40,1776635812.163,2.108
40,1776635812.363,1.234
40,1776635812.563,2.434
40,1776635812.763,3.634
40,1776635812.964,4.5
40,1776635813.178,0.989
40,1776635813.394,0.868
40,1776635813.595,2.068
40,1776635813.795,3.268
40,1776635814.01,0.607
40,1776635814.212,1.25
40,1776635814.414,2.45
40,1776635814.616,3.65
40,1776635814.817,4.5
40,1776635815.021,4.5
40,1776635815.224,4.5
40,1776635815.439,4.5
40,1776635815.641,4.5
40,1776635815.844,0.877
40,1776635816.059,1.105
40,1776635816.276,2.405
40,1776635816.48,3.605
40,1776635816.684,4.5
40,1776635816.888,4.5
40,1776635817.09,4.5
40,1776635817.293,4.5
40,1776635817.494,0.788
40,1776635817.711,1.383
40,1776635817.912,1.846
40,1776635818.128,2.012
40,1776635818.328,2.665
40,1776635818.543,3.43
40,1776635818.744,4.5
40,1776635818.946,4.5
40,1776635819.147,4.5
40,1776635819.363,4.5
40,1776635819.566,4.5
40,1776635819.766,0.129
40,1776635819.982,1.429
40,1776635820.197,2.729
40,1776635820.399,1.179
40,1776635820.616,2.479
40,1776635820.819,3.679
40,1776635821.019,4.5
40,1776635821.235,0.323
40,1776635821.436,0.841
40,1776635821.639,2.041
40,1776635821.841,3.241
40,1776635822.041,4.441
40,1776635822.245,4.5
40,1776635822.449,4.5
40,1776635822.663,4.5
40,1776635822.865,4.5
40,1776635823.081,4.288
40,1776635823.281,4.5
40,1776635823.482,4.5
40,1776635823.697,4.5
40,1776635823.912,4.5
40,1776635824.113,4.5
40,1776635824.329,3.429
40,1776635824.53,1.941
40,1776635824.746,1.087
40,1776635824.947,2.287
40,1776635825.162,3.587
40,1776635825.378,2.153
40,1776635825.578,3.353
40,1776635825.78,4.5
40,1776635825.983,4.5
40,1776635826.185,4.5
40,1776635826.4,4.5
40,1776635826.604,4.5
40,1776635826.805,0.502
40,1776635827.008,1.702
40,1776635827.223,3.002
40,1776635827.438,4.302
40,1776635827.639,1.904
40,1776635827.84,3.104
40,1776635828.056,4.404
40,1776635828.257,4.5
40,1776635828.457,4.5
40,1776635828.659,5.0
40,1776635828.861,2.646
40,1776635829.076,1.664
40,1776635829.292,1.222
40,1776635829.508,1.696
40,1776635829.709,2.896
40,1776635829.912,4.096
40,1776635830.114,0.878
40,1776635830.314,2.078
40,1776635830.515,3.278
40,1776635830.719,4.478
40,1776635830.92,5.678
40,1776635831.124,6.878
40,1776635831.34,4.5
40,1776635831.542,4.5
40,1776635831.756,0.22
40,1776635831.972,1.52
40,1776635832.187,2.82
40,1776635832.39,4.02
40,1776635832.59,5.22
40,1776635832.792,4.5
40,1776635832.994,3.9
40,1776635833.195,3.3
40,1776635833.41,2.65
40,1776635833.627,2.0
40,1776635833.843,1.35
40,1776635834.043,0.75
40,1776635834.258,0.1
40,1776635834.473,0.8
40,1776635834.673,1.81
40,1776635834.873,0.325
40,1776635835.089,0
40,1776635835.303,0
40,1776635835.504,1.2
40,1776635835.72,1.643
40,1776635835.933,0.608
40,1776635836.134,0.775
40,1776635836.35,0.862
40,1776635836.551,0.212
40,1776635836.765,0.535
40,1776635836.966,0.112
40,1776635837.182,0
40,1776635837.396,0
40,1776635837.611,1.3
40,1776635837.812,2.5
40,1776635838.029,3.8
40,1776635838.229,4.5
40,1776635838.43,4.5
40,1776635838.646,0.754
40,1776635838.847,1.954
40,1776635839.062,3.254
40,1776635839.279,4.554
40,1776635839.495,0.507
40,1776635839.711,1.807
40,1776635839.913,3.007
40,1776635840.115,4.207
40,1776635840.318,5.407
40,1776635840.521,6.607
40,1776635840.736,4.5
40,1776635840.937,4.5
40,1776635841.153,0
40,1776635841.353,0
40,1776635841.555,0.1
40,1776635841.77,1.4
40,1776635841.987,2.7
40,1776635842.189,3.9
40,1776635842.39,0.3
40,1776635842.594,1.5
40,1776635842.796,2.7
40,1776635842.998,3.9
40,1776635843.2,4.5
40,1776635843.401,4.5
40,1776635843.602,0.125
40,1776635843.803,0
40,1776635844.018,0.1
40,1776635844.233,1.4
40,1776635844.435,2.6
40,1776635844.638,0.114
40,1776635844.84,0.141
40,1776635845.056,0.669
40,1776635845.258,1.869
40,1776635845.472,0.102
40,1776635845.673,0.129
40,1776635845.877,1.329
40,1776635846.081,2.529
40,1776635846.285,3.729
40,1776635846.486,4.5
40,1776635846.688,4.5
40,1776635846.892,4.5
40,1776635847.093,4.5
40,1776635847.293,0.409
40,1776635847.509,1.709
40,1776635847.711,2.909
40,1776635847.927,0.611
40,1776635848.131,1.006
40,1776635848.347,0.712
40,1776635848.561,2.012
40,1776635848.776,1.134
40,1776635848.991,2.434
40,1776635849.206,3.734
40,1776635849.422,4.5
40,1776635849.637,5.1
40,1776635849.853,6.4
40,1776635850.068,2.032
40,1776635850.284,1.74
40,1776635850.499,1.681
40,1776635850.715,1.405
40,1776635850.931,1.329
40,1776635851.131,1.928
40,1776635851.334,3.128
40,1776635851.537,4.328
40,1776635851.739,4.5
40,1776635851.94,4.5
40,1776635852.142,4.5
40,1776635852.357,4.5
40,1776635852.574,4.5
40,1776635852.791,0.549
40,1776635852.992,1.115
40,1776635853.193,0.102
40,1776635853.395,1.302
40,1776635853.61,2.602
40,1776635853.825,3.902
40,1776635854.041,5.202
41,1776635865.098,0.1
41,1776635865.299,1.3
41,1776635865.503,2.5
41,1776635865.704,3.7
41,1776635865.905,4.5
41,1776635866.105,4.5
41,1776635866.306,1.32
41,1776635866.508,2.52
41,1776635866.724,3.82
41,1776635866.924,1.072
41,1776635867.14,2.372
41,1776635867.342,2.524
41,1776635867.544,2.876
41,1776635867.747,4.076
41,1776635867.947,4.5
41,1776635868.147,4.5
41,1776635868.348,4.5
41,1776635868.551,5.4
41,1776635868.751,6.6
41,1776635868.952,3.854
41,1776635869.166,4.364
41,1776635869.367,5.564
41,1776635869.569,6.764
41,1776635869.772,4.5
41,1776635869.973,4.5
41,1776635870.175,4.5
41,1776635870.375,0.1
41,1776635870.575,1.3
41,1776635870.791,2.6
41,1776635870.992,3.8
41,1776635871.196,4.5
41,1776635871.413,4.5
41,1776635871.615,4.5
41,1776635871.816,2.015
41,1776635872.03,0.994
41,1776635872.245,0.31
41,1776635872.446,0.819
41,1776635872.662,2.119
41,1776635872.864,3.319
41,1776635873.067,4.5
41,1776635873.27,4.5
41,1776635873.473,4.5
41,1776635873.675,4.5
41,1776635873.877,4.5
41,1776635874.078,0.011
41,1776635874.292,1.311
41,1776635874.492,2.511
41,1776635874.708,3.811
41,1776635874.908,1.829
41,1776635875.124,3.129
41,1776635875.327,0.432
41,1776635875.528,0.906
41,1776635875.732,2.106
41,1776635875.947,3.406
41,1776635876.149,4.5
41,1776635876.349,4.5
41,1776635876.552,4.5
41,1776635876.753,4.5
41,1776635876.954,4.5
41,1776635877.155,1.485
41,1776635877.356,0.384
41,1776635877.557,0.569
41,1776635877.761,0.853
41,1776635877.963,2.053
41,1776635878.166,3.253
41,1776635878.366,4.453
41,1776635878.569,4.5
41,1776635878.77,4.5
41,1776635878.97,4.5
41,1776635879.171,0.463
41,1776635879.385,0
41,1776635879.585,0.3
41,1776635879.802,1.55
41,1776635880.019,2.85
41,1776635880.219,4.05
41,1776635880.421,4.5
41,1776635880.622,4.5
41,1776635880.824,0.134
41,1776635881.027,1.334
41,1776635881.231,2.534
41,1776635881.433,3.734
41,1776635881.634,4.5
41,1776635881.836,4.5
41,1776635882.037,4.5
41,1776635882.238,0.805
41,1776635882.439,2.005
41,1776635882.654,3.305
41,1776635882.854,4.5
