race_id,timestamp,speed_px_s
84,1778321465.188,1.811
84,1778321465.399,3.111
84,1778321465.609,4.411
84,1778321465.819,4.5
84,1778321466.031,4.5
84,1778321466.241,4.5
84,1778321466.451,4.5
84,1778321466.662,4.5
84,1778321466.873,4.5
84,1778321467.084,3.9
84,1778321467.294,3.25
84,1778321467.505,4.5
84,1778321467.717,4.5
84,1778321467.928,4.5
84,1778321468.14,4.5
84,1778321468.35,4.5
84,1778321468.562,5.6
84,1778321468.775,0.556
84,1778321468.987,1.76
84,1778321469.197,0.713
84,1778321469.408,2.013
84,1778321469.618,3.313
84,1778321469.831,4.613
85,1778321478.652,0.1
85,1778321478.865,1.4
85,1778321479.077,2.7
85,1778321479.288,3.7
85,1778321479.501,3.05
85,1778321479.714,2.4
85,1778321479.926,3.7
85,1778321480.139,4.5
85,1778321480.349,0.995
85,1778321480.563,2.295
85,1778321480.776,3.595
85,1778321480.987,4.5
85,1778321481.198,4.5
85,1778321481.409,4.5
85,1778321481.622,5.8
85,1778321481.833,5.76
85,1778321482.048,6.474
85,1778321482.258,7.2
85,1778321482.469,7.2
85,1778321482.683,4.5
85,1778321482.895,4.5
85,1778321483.107,4.5
85,1778321483.321,0.574
85,1778321483.532,0.803
85,1778321483.744,2.103
85,1778321483.955,3.403
85,1778321484.167,4.5
85,1778321484.378,4.15
85,1778321484.59,3.5
85,1778321484.801,2.85
85,1778321485.013,3.4
85,1778321485.226,4.5
85,1778321485.436,4.5
85,1778321485.644,1.705
85,1778321485.856,2.014
85,1778321486.069,3.314
85,1778321486.278,4.5
85,1778321486.49,4.5
85,1778321486.701,4.05
85,1778321486.912,0.444
85,1778321487.124,0.994
85,1778321487.335,2.294
85,1778321487.546,3.594
85,1778321487.76,4.894
85,1778321487.968,4.5
85,1778321488.181,4.5
85,1778321488.392,4.5
85,1778321488.601,4.5
85,1778321488.811,4.5
85,1778321489.021,4.5
85,1778321489.231,0.704
85,1778321489.443,2.004
85,1778321489.656,3.304
85,1778321489.867,4.5
85,1778321490.08,4.5
85,1778321490.29,3.95
85,1778321490.501,3.3
85,1778321490.713,3.25
85,1778321490.924,1.926
85,1778321491.135,0.977
85,1778321491.348,2.277
85,1778321491.56,3.055
85,1778321491.769,4.02
85,1778321491.981,4.5
85,1778321492.194,4.5
85,1778321492.406,4.5
85,1778321492.617,2.313
85,1778321492.827,0.541
85,1778321493.04,0.229
85,1778321493.253,0.851
85,1778321493.465,1.979
85,1778321493.674,3.011
85,1778321493.884,2.414
85,1778321494.096,1.321
85,1778321494.308,0.038
85,1778321494.519,0.4
85,1778321494.73,1.7
85,1778321494.942,3.0
85,1778321495.154,4.3
85,1778321495.367,5.6
85,1778321495.579,6.9
85,1778321495.79,7.2
85,1778321496.001,3.5
85,1778321496.215,0.52
85,1778321496.425,0.09
85,1778321496.634,0.485
85,1778321496.845,1.05
85,1778321497.055,2.35
85,1778321497.266,3.65
85,1778321497.476,4.5
85,1778321497.686,4.5
85,1778321497.897,4.5
85,1778321498.107,3.458
85,1778321498.317,4.5
85,1778321498.531,0.315
85,1778321498.741,0.321
85,1778321498.953,1.621
85,1778321499.162,2.921
85,1778321499.374,4.221
85,1778321499.585,4.929
85,1778321499.796,6.229
85,1778321500.007,4.5
85,1778321500.216,4.5
85,1778321500.43,4.5
85,1778321500.64,0.5
85,1778321500.853,1.8
85,1778321501.062,3.1
85,1778321501.273,4.4
85,1778321501.484,5.7
85,1778321501.696,5.714
85,1778321501.906,4.711
85,1778321502.118,4.5
85,1778321502.329,4.5
85,1778321502.541,4.5
85,1778321502.75,2.465
85,1778321502.963,3.765
85,1778321503.174,4.5
85,1778321503.387,4.5
85,1778321503.597,4.5
85,1778321503.81,4.5
85,1778321504.021,4.5
85,1778321504.232,4.5
85,1778321504.442,4.5
85,1778321504.653,0.408
85,1778321504.864,1.708
85,1778321505.074,3.008
85,1778321505.287,4.308
85,1778321505.499,4.5
85,1778321505.713,4.05
85,1778321505.926,0.0
85,1778321506.136,0.0
85,1778321506.348,0.554
85,1778321506.558,1.854
85,1778321506.772,3.154
85,1778321506.984,4.154
85,1778321507.197,2.026
85,1778321507.407,1.938
85,1778321507.618,3.034
85,1778321507.83,4.334
85,1778321508.043,3.301
85,1778321508.255,4.221
85,1778321508.464,4.5
85,1778321508.678,4.5
85,1778321508.89,0.2
85,1778321509.099,1.5
85,1778321509.312,2.8
85,1778321509.522,4.1
85,1778321509.734,5.4
85,1778321509.946,0.409
85,1778321510.161,1.709
85,1778321510.37,3.009
85,1778321510.58,4.309
85,1778321510.793,5.609
85,1778321511.003,6.909
85,1778321511.215,4.5
85,1778321511.425,4.5
85,1778321511.638,4.5
85,1778321511.847,4.5
85,1778321512.058,4.5
85,1778321512.267,4.2
85,1778321512.478,3.55
85,1778321512.688,1.578
85,1778321512.9,1.614
85,1778321513.112,2.441
85,1778321513.323,2.869
85,1778321513.535,2.296
85,1778321513.748,3.112
85,1778321513.96,4.412
85,1778321514.172,4.5
85,1778321514.384,4.5
85,1778321514.596,4.5
85,1778321514.81,4.5
85,1778321515.02,0.629
85,1778321515.232,0.633
85,1778321515.444,1.933
85,1778321515.656,3.233
85,1778321515.867,1.92
85,1778321516.078,3.22
85,1778321516.291,4.5
85,1778321516.501,4.5
85,1778321516.713,4.5
85,1778321516.923,4.7
85,1778321517.135,6.0
85,1778321517.346,7.2
85,1778321517.556,4.5
85,1778321517.767,4.5
85,1778321517.978,4.5
85,1778321518.19,3.075
85,1778321518.399,4.375
85,1778321518.612,4.5
85,1778321518.824,4.5
85,1778321519.035,3.046
85,1778321519.248,1.925
85,1778321519.461,1.942
85,1778321519.671,1.981
85,1778321519.88,0.214
85,1778321520.092,1.514
85,1778321520.302,2.814
85,1778321520.512,4.114
85,1778321520.722,5.414
85,1778321520.932,6.714
85,1778321521.144,4.5
85,1778321521.356,4.5
85,1778321521.568,4.5
85,1778321521.779,0.305
85,1778321521.992,1.605
85,1778321522.201,2.905
85,1778321522.413,4.205
85,1778321522.624,4.5
85,1778321522.836,4.5
85,1778321523.051,4.5
85,1778321523.263,4.5
85,1778321523.474,4.5
85,1778321523.685,5.0
85,1778321523.898,6.3
85,1778321524.11,7.2
85,1778321524.322,7.2
85,1778321524.532,7.2
85,1778321524.744,4.5
85,1778321524.954,4.5
85,1778321525.165,1.565
85,1778321525.374,1.177
85,1778321525.588,2.477
85,1778321525.8,3.777
85,1778321526.012,5.077
85,1778321526.224,4.5
85,1778321526.437,2.241
85,1778321526.649,1.194
85,1778321526.863,0.544
85,1778321527.076,1.844
85,1778321527.289,3.144
85,1778321527.504,0.121
85,1778321527.715,0.218
85,1778321527.926,0.122
85,1778321528.137,0.482
85,1778321528.349,1.782
85,1778321528.558,3.082
85,1778321528.769,4.382
85,1778321528.978,4.5
85,1778321529.188,2.35
85,1778321529.401,2.517
85,1778321529.61,3.817
85,1778321529.821,4.5
85,1778321530.033,4.5
85,1778321530.246,1.093
85,1778321530.458,2.393
85,1778321530.668,3.693
85,1778321530.878,4.993
85,1778321531.087,1.176
85,1778321531.298,2.476
85,1778321531.509,3.776
85,1778321531.723,5.076
85,1778321531.935,6.376
85,1778321532.143,4.5
85,1778321532.353,4.5
85,1778321532.565,4.5
85,1778321532.774,0.915
85,1778321532.983,2.215
85,1778321533.195,3.515
85,1778321533.405,4.5
85,1778321533.615,4.5
85,1778321533.825,4.45
85,1778321534.037,3.8
85,1778321534.247,4.05
85,1778321534.46,1.951
85,1778321534.671,2.045
85,1778321534.885,2.831
85,1778321535.099,2.67
85,1778321535.31,2.378
85,1778321535.523,3.431
85,1778321535.735,4.5
85,1778321535.945,4.5
85,1778321536.156,4.5
85,1778321536.366,4.5
85,1778321536.577,4.5
85,1778321536.786,4.5
85,1778321536.997,1.085
85,1778321537.206,2.385
85,1778321537.418,3.685
85,1778321537.63,4.985
85,1778321537.844,6.285
85,1778321538.055,7.2
85,1778321538.267,7.2
85,1778321538.477,7.2
85,1778321538.687,4.5
85,1778321538.897,4.5
85,1778321539.108,1.41
85,1778321539.322,2.379
85,1778321539.533,3.679
85,1778321539.746,4.05
85,1778321539.96,0.976
85,1778321540.168,1.579
85,1778321540.38,2.879
85,1778321540.592,4.179
85,1778321540.805,4.6
85,1778321541.017,5.9
85,1778321541.228,0.083
85,1778321541.44,1.383
85,1778321541.653,2.683
85,1778321541.864,3.983
85,1778321542.078,5.283
85,1778321542.29,0.701
86,1778321672.433,0.1
86,1778321672.645,1.4
86,1778321672.856,2.7
86,1778321673.066,4.0
86,1778321673.277,0.066
86,1778321673.491,0.304
86,1778321673.703,0.012
86,1778321673.914,1.312
86,1778321674.125,2.612
86,1778321674.336,3.912
86,1778321674.549,0.74
86,1778321674.763,1.368
86,1778321674.974,2.158
86,1778321675.187,3.458
86,1778321675.398,4.5
86,1778321675.609,4.5
86,1778321675.82,5.2
86,1778321676.034,6.5
86,1778321676.247,7.2
86,1778321676.459,7.2
86,1778321676.667,7.2
86,1778321676.881,7.2
86,1778321677.082,2.578
86,1778321677.294,1.528
86,1778321677.505,1.52
86,1778321677.719,2.041
86,1778321677.932,3.341
86,1778321678.142,4.5
86,1778321678.352,4.5
86,1778321678.561,4.05
86,1778321678.771,3.4
86,1778321678.983,3.35
86,1778321679.196,4.5
86,1778321679.406,4.5
86,1778321679.621,2.327
86,1778321679.832,2.081
86,1778321680.043,3.381
86,1778321680.254,4.5
86,1778321680.463,4.5
86,1778321680.674,0.171
86,1778321680.883,1.218
86,1778321681.094,2.518
86,1778321681.305,3.818
86,1778321681.518,4.5
86,1778321681.728,0.9
86,1778321681.939,2.2
86,1778321682.149,3.5
86,1778321682.359,4.5
86,1778321682.571,4.5
86,1778321682.782,4.5
86,1778321682.996,4.5
86,1778321683.21,3.85
86,1778321683.423,3.2
86,1778321683.632,0.311
86,1778321683.845,1.611
86,1778321684.056,2.911
86,1778321684.267,4.211
86,1778321684.478,4.5
86,1778321684.691,4.5
86,1778321684.891,4.5
86,1778321685.101,4.5
86,1778321685.312,1.299
86,1778321685.524,1.031
86,1778321685.736,2.137
86,1778321685.945,3.437
86,1778321686.155,3.968
86,1778321686.365,4.5
86,1778321686.578,4.5
86,1778321686.789,4.4
86,1778321687.0,1.638
86,1778321687.209,0.392
86,1778321687.421,0.454
86,1778321687.634,1.251
86,1778321687.844,2.15
86,1778321688.056,1.429
86,1778321688.267,1.764
86,1778321688.476,3.064
86,1778321688.688,4.364
86,1778321688.899,0.301
86,1778321689.111,1.601
86,1778321689.324,2.901
86,1778321689.536,4.201
86,1778321689.747,5.501
86,1778321689.958,6.801
86,1778321690.168,7.2
86,1778321690.378,4.5
86,1778321690.591,4.05
86,1778321690.805,2.142
86,1778321691.014,2.339
86,1778321691.227,3.639
86,1778321691.441,4.5
86,1778321691.652,4.5
86,1778321691.863,4.5
86,1778321692.074,4.15
86,1778321692.287,2.239
86,1778321692.497,1.803
86,1778321692.708,3.103
86,1778321692.918,1.25
86,1778321693.128,2.55
86,1778321693.34,3.85
86,1778321693.551,5.15
86,1778321693.762,6.45
86,1778321693.972,4.8
86,1778321694.184,4.45
86,1778321694.397,3.8
86,1778321694.606,3.15
86,1778321694.815,0.846
86,1778321695.026,2.146
86,1778321695.237,3.446
86,1778321695.449,4.5
86,1778321695.662,4.5
86,1778321695.875,4.5
86,1778321696.084,4.5
86,1778321696.294,4.5
86,1778321696.506,4.6
86,1778321696.718,3.183
86,1778321696.931,2.096
86,1778321697.144,2.015
86,1778321697.358,3.073
86,1778321697.57,4.373
86,1778321697.783,5.673
86,1778321697.996,6.973
86,1778321698.209,7.2
86,1778321698.42,0.185
86,1778321698.632,1.485
86,1778321698.84,2.785
86,1778321699.055,4.085
86,1778321699.265,4.5
86,1778321699.477,4.45
86,1778321699.69,3.8
86,1778321699.901,3.15
86,1778321700.113,2.5
86,1778321700.324,1.85
86,1778321700.538,2.4
86,1778321700.748,0.217
86,1778321700.959,0.519
86,1778321701.17,0.142
86,1778321701.38,0.501
86,1778321701.591,0.357
86,1778321701.803,0.022
86,1778321702.014,0.025
86,1778321702.224,0.48
86,1778321702.435,1.78
86,1778321702.647,3.08
86,1778321702.858,4.38
86,1778321703.069,4.5
86,1778321703.281,0.586
86,1778321703.494,0.622
86,1778321703.703,1.564
86,1778321703.916,2.864
86,1778321704.126,4.164
86,1778321704.338,4.5
86,1778321704.55,0.923
86,1778321704.76,2.223
86,1778321704.971,0.648
86,1778321705.185,1.948
86,1778321705.397,3.248
86,1778321705.608,4.548
86,1778321705.821,5.848
86,1778321706.031,7.148
86,1778321706.24,3.36
86,1778321706.45,3.31
86,1778321706.662,3.71
86,1778321706.873,4.5
86,1778321707.086,4.5
86,1778321707.296,4.5
86,1778321707.507,4.1
86,1778321707.716,4.35
86,1778321707.926,0.962
86,1778321708.137,1.666
86,1778321708.349,2.361
86,1778321708.56,2.824
86,1778321708.773,2.899
86,1778321708.985,4.199
86,1778321709.194,4.594
86,1778321709.404,4.467
86,1778321709.615,4.792
86,1778321709.824,5.603
86,1778321710.036,0.288
86,1778321710.248,1.588
86,1778321710.461,1.218
86,1778321710.671,2.518
86,1778321710.881,3.818
86,1778321711.094,2.236
86,1778321711.305,3.536
86,1778321711.515,4.5
86,1778321711.726,4.5
86,1778321711.936,4.5
86,1778321712.147,1.622
86,1778321712.359,2.922
86,1778321712.57,4.222
86,1778321712.78,4.5
86,1778321712.99,4.5
86,1778321713.2,4.35
86,1778321713.41,3.7
86,1778321713.618,4.4
86,1778321713.827,4.5
86,1778321714.038,4.5
86,1778321714.25,4.5
86,1778321714.46,4.1
86,1778321714.672,3.75
86,1778321714.881,2.125
86,1778321715.093,0.204
86,1778321715.306,1.504
86,1778321715.515,2.804
86,1778321715.724,4.104
86,1778321715.935,5.404
86,1778321716.145,6.704
86,1778321716.361,5.364
86,1778321716.574,1.41
86,1778321716.786,0.1
86,1778321716.997,0.535
86,1778321717.209,1.835
86,1778321717.421,0.421
86,1778321717.634,0.093
86,1778321717.844,0.105
86,1778321718.056,1.405
86,1778321718.267,2.705
86,1778321718.477,4.005
86,1778321718.687,0.85
86,1778321718.896,1.641
86,1778321719.107,2.941
86,1778321719.322,4.241
86,1778321719.534,5.541
86,1778321719.748,6.841
86,1778321719.959,3.499
86,1778321720.175,2.362
86,1778321720.387,1.641
86,1778321720.602,2.286
86,1778321720.813,3.586
86,1778321721.023,4.886
86,1778321721.235,6.186
86,1778321721.448,7.2
86,1778321721.659,4.5
86,1778321721.87,4.5
86,1778321722.084,0.238
86,1778321722.293,1.538
86,1778321722.506,2.838
86,1778321722.715,4.138
86,1778321722.926,4.5
86,1778321723.138,4.5
86,1778321723.348,4.45
86,1778321723.561,1.417
86,1778321723.773,0.93
86,1778321723.984,2.23
86,1778321724.197,3.53
86,1778321724.407,4.5
86,1778321724.615,4.5
86,1778321724.826,4.5
86,1778321725.035,4.5
86,1778321725.25,4.5
86,1778321725.463,4.5
86,1778321725.674,4.5
86,1778321725.885,0.189
86,1778321726.096,1.489
86,1778321726.307,2.789
86,1778321726.517,4.089
86,1778321726.73,4.5
86,1778321726.94,4.5
86,1778321727.153,4.5
86,1778321727.363,3.85
86,1778321727.575,3.2
86,1778321727.787,2.55
86,1778321728.0,3.7
86,1778321728.214,4.5
86,1778321728.425,4.5
86,1778321728.639,4.5
86,1778321728.85,3.9
86,1778321729.062,3.25
86,1778321729.274,2.6
86,1778321729.482,2.7
86,1778321729.695,4.0
86,1778321729.91,1.301
86,1778321730.121,1.975
86,1778321730.334,3.275
86,1778321730.546,4.5
86,1778321730.754,4.5
86,1778321730.968,4.15
86,1778321731.179,1.193
86,1778321731.394,0.572
86,1778321731.609,1.805
86,1778321731.821,3.105
86,1778321732.031,4.405
86,1778321732.243,2.45
86,1778321732.453,3.75
86,1778321732.666,0.514
86,1778321732.877,1.814
86,1778321733.086,3.114
86,1778321733.298,4.414
86,1778321733.508,4.5
86,1778321733.72,4.5
86,1778321733.932,4.5
86,1778321734.143,5.1
86,1778321734.352,1.733
86,1778321734.567,0.521
86,1778321734.78,0.554
86,1778321734.992,0.817
86,1778321735.205,2.117
86,1778321735.415,3.417
86,1778321735.625,4.717
86,1778321735.836,6.017
86,1778321736.048,1.595
86,1778321736.259,0.0
86,1778321736.47,0.4
86,1778321736.682,1.7
86,1778321736.894,2.656
86,1778321737.104,3.956
86,1778321737.318,0.51
86,1778321737.53,1.307
86,1778321737.744,0.351
86,1778321737.953,1.651
86,1778321738.165,2.951
86,1778321738.376,4.251
86,1778321738.586,5.551
86,1778321738.798,0.619
86,1778321672.433,0.1
86,1778321672.645,1.4
86,1778321672.856,2.7
86,1778321673.066,4.0
86,1778321673.277,0.066
86,1778321673.491,0.304
86,1778321673.703,0.012
86,1778321673.914,1.312
86,1778321674.125,2.612
86,1778321674.336,3.912
86,1778321674.549,0.74
86,1778321674.763,1.368
86,1778321674.974,2.158
86,1778321675.187,3.458
86,1778321675.398,4.5
86,1778321675.609,4.5
86,1778321675.82,5.2
86,1778321676.034,6.5
86,1778321676.247,7.2
86,1778321676.459,7.2
86,1778321676.667,7.2
86,1778321676.881,7.2
86,1778321677.082,2.578
86,1778321677.294,1.528
86,1778321677.505,1.52
86,1778321677.719,2.041
86,1778321677.932,3.341
86,1778321678.142,4.5
86,1778321678.352,4.5
86,1778321678.561,4.05
86,1778321678.771,3.4
86,1778321678.983,3.35
86,1778321679.196,4.5
86,1778321679.406,4.5
86,1778321679.621,2.327
86,1778321679.832,2.081
86,1778321680.043,3.381
86,1778321680.254,4.5
86,1778321680.463,4.5
86,1778321680.674,0.171
86,1778321680.883,1.218
86,1778321681.094,2.518
86,1778321681.305,3.818
86,1778321681.518,4.5
86,1778321681.728,0.9
86,1778321681.939,2.2
86,1778321682.149,3.5
86,1778321682.359,4.5
86,1778321682.571,4.5
86,1778321682.782,4.5
86,1778321682.996,4.5
86,1778321683.21,3.85
86,1778321683.423,3.2
86,1778321683.632,0.311
86,1778321683.845,1.611
86,1778321684.056,2.911
86,1778321684.267,4.211
86,1778321684.478,4.5
86,1778321684.691,4.5
86,1778321684.891,4.5
86,1778321685.101,4.5
86,1778321685.312,1.299
86,1778321685.524,1.031
86,1778321685.736,2.137
86,1778321685.945,3.437
86,1778321686.155,3.968
86,1778321686.365,4.5
86,1778321686.578,4.5
86,1778321686.789,4.4
86,1778321687.0,1.638
86,1778321687.209,0.392
86,1778321687.421,0.454
86,1778321687.634,1.251
86,1778321687.844,2.15
86,1778321688.056,1.429
86,1778321688.267,1.764
86,1778321688.476,3.064
86,1778321688.688,4.364
86,1778321688.899,0.301
86,1778321689.111,1.601
86,1778321689.324,2.901
86,1778321689.536,4.201
86,1778321689.747,5.501
86,1778321689.958,6.801
86,1778321690.168,7.2
86,1778321690.378,4.5
86,1778321690.591,4.05
86,1778321690.805,2.142
86,1778321691.014,2.339
86,1778321691.227,3.639
86,1778321691.441,4.5
86,1778321691.652,4.5
86,1778321691.863,4.5
86,1778321692.074,4.15
86,1778321692.287,2.239
86,1778321692.497,1.803
86,1778321692.708,3.103
86,1778321692.918,1.25
86,1778321693.128,2.55
86,1778321693.34,3.85
86,1778321693.551,5.15
86,1778321693.762,6.45
86,1778321693.972,4.8
86,1778321694.184,4.45
86,1778321694.397,3.8
86,1778321694.606,3.15
86,1778321694.815,0.846
86,1778321695.026,2.146
86,1778321695.237,3.446
86,1778321695.449,4.5
86,1778321695.662,4.5
86,1778321695.875,4.5
86,1778321696.084,4.5
86,1778321696.294,4.5
86,1778321696.506,4.6
86,1778321696.718,3.183
86,1778321696.931,2.096
86,1778321697.144,2.015
86,1778321697.358,3.073
86,1778321697.57,4.373
86,1778321697.783,5.673
86,1778321697.996,6.973
86,1778321698.209,7.2
86,1778321698.42,0.185
86,1778321698.632,1.485
86,1778321698.84,2.785
86,1778321699.055,4.085
86,1778321699.265,4.5
86,1778321699.477,4.45
86,1778321699.69,3.8
86,1778321699.901,3.15
86,1778321700.113,2.5
86,1778321700.324,1.85
86,1778321700.538,2.4
86,1778321700.748,0.217
86,1778321700.959,0.519
86,1778321701.17,0.142
86,1778321701.38,0.501
86,1778321701.591,0.357
86,1778321701.803,0.022
86,1778321702.014,0.025
86,1778321702.224,0.48
86,1778321702.435,1.78
86,1778321702.647,3.08
86,1778321702.858,4.38
86,1778321703.069,4.5
86,1778321703.281,0.586
86,1778321703.494,0.622
86,1778321703.703,1.564
86,1778321703.916,2.864
86,1778321704.126,4.164
86,1778321704.338,4.5
86,1778321704.55,0.923
86,1778321704.76,2.223
86,1778321704.971,0.648
86,1778321705.185,1.948
86,1778321705.397,3.248
86,1778321705.608,4.548
86,1778321705.821,5.848
86,1778321706.031,7.148
86,1778321706.24,3.36
86,1778321706.45,3.31
86,1778321706.662,3.71
86,1778321706.873,4.5
86,1778321707.086,4.5
86,1778321707.296,4.5
86,1778321707.507,4.1
86,1778321707.716,4.35
86,1778321707.926,0.962
86,1778321708.137,1.666
86,1778321708.349,2.361
86,1778321708.56,2.824
86,1778321708.773,2.899
86,1778321708.985,4.199
86,1778321709.194,4.594
86,1778321709.404,4.467
86,1778321709.615,4.792
86,1778321709.824,5.603
86,1778321710.036,0.288
86,1778321710.248,1.588
86,1778321710.461,1.218
86,1778321710.671,2.518
86,1778321710.881,3.818
86,1778321711.094,2.236
86,1778321711.305,3.536
86,1778321711.515,4.5
86,1778321711.726,4.5
86,1778321711.936,4.5
86,1778321712.147,1.622
86,1778321712.359,2.922
86,1778321712.57,4.222
86,1778321712.78,4.5
86,1778321712.99,4.5
86,1778321713.2,4.35
86,1778321713.41,3.7
86,1778321713.618,4.4
86,1778321713.827,4.5
86,1778321714.038,4.5
86,1778321714.25,4.5
86,1778321714.46,4.1
86,1778321714.672,3.75
86,1778321714.881,2.125
86,1778321715.093,0.204
86,1778321715.306,1.504
86,1778321715.515,2.804
86,1778321715.724,4.104
86,1778321715.935,5.404
86,1778321716.145,6.704
86,1778321716.361,5.364
86,1778321716.574,1.41
86,1778321716.786,0.1
86,1778321716.997,0.535
86,1778321717.209,1.835
86,1778321717.421,0.421
86,1778321717.634,0.093
86,1778321717.844,0.105
86,1778321718.056,1.405
86,1778321718.267,2.705
86,1778321718.477,4.005
86,1778321718.687,0.85
86,1778321718.896,1.641
86,1778321719.107,2.941
86,1778321719.322,4.241
86,1778321719.534,5.541
86,1778321719.748,6.841
86,1778321719.959,3.499
86,1778321720.175,2.362
86,1778321720.387,1.641
86,1778321720.602,2.286
86,1778321720.813,3.586
86,1778321721.023,4.886
86,1778321721.235,6.186
86,1778321721.448,7.2
86,1778321721.659,4.5
86,1778321721.87,4.5
86,1778321722.084,0.238
86,1778321722.293,1.538
86,1778321722.506,2.838
86,1778321722.715,4.138
86,1778321722.926,4.5
86,1778321723.138,4.5
86,1778321723.348,4.45
86,1778321723.561,1.417
86,1778321723.773,0.93
86,1778321723.984,2.23
86,1778321724.197,3.53
86,1778321724.407,4.5
86,1778321724.615,4.5
86,1778321724.826,4.5
86,1778321725.035,4.5
86,1778321725.25,4.5
86,1778321725.463,4.5
86,1778321725.674,4.5
86,1778321725.885,0.189
86,1778321726.096,1.489
86,1778321726.307,2.789
86,1778321726.517,4.089
86,1778321726.73,4.5
86,1778321726.94,4.5
86,1778321727.153,4.5
86,1778321727.363,3.85
86,1778321727.575,3.2
86,1778321727.787,2.55
86,1778321728.0,3.7
86,1778321728.214,4.5
86,1778321728.425,4.5
86,1778321728.639,4.5
86,1778321728.85,3.9
86,1778321729.062,3.25
86,1778321729.274,2.6
86,1778321729.482,2.7
86,1778321729.695,4.0
86,1778321729.91,1.301
86,1778321730.121,1.975
86,1778321730.334,3.275
86,1778321730.546,4.5
86,1778321730.754,4.5
86,1778321730.968,4.15
86,1778321731.179,1.193
86,1778321731.394,0.572
86,1778321731.609,1.805
86,1778321731.821,3.105
86,1778321732.031,4.405
86,1778321732.243,2.45
86,1778321732.453,3.75
86,1778321732.666,0.514
86,1778321732.877,1.814
86,1778321733.086,3.114
86,1778321733.298,4.414
86,1778321733.508,4.5
86,1778321733.72,4.5
86,1778321733.932,4.5
86,1778321734.143,5.1
86,1778321734.352,1.733
86,1778321734.567,0.521
86,1778321734.78,0.554
86,1778321734.992,0.817
86,1778321735.205,2.117
86,1778321735.415,3.417
86,1778321735.625,4.717
86,1778321735.836,6.017
86,1778321736.048,1.595
86,1778321736.259,0.0
86,1778321736.47,0.4
86,1778321736.682,1.7
86,1778321736.894,2.656
86,1778321737.104,3.956
86,1778321737.318,0.51
86,1778321737.53,1.307
86,1778321737.744,0.351
86,1778321737.953,1.651
86,1778321738.165,2.951
86,1778321738.376,4.251
86,1778321738.586,5.551
86,1778321738.798,0.619
87,1778321747.338,0.1
87,1778321747.546,1.4
87,1778321747.758,2.7
87,1778321747.968,3.25
87,1778321748.18,2.6
87,1778321748.392,1.95
87,1778321748.603,2.05
87,1778321748.812,3.35
87,1778321749.023,4.5
87,1778321749.233,2.281
87,1778321749.444,3.003
87,1778321749.658,4.303
87,1778321749.869,4.5
87,1778321750.08,4.8
87,1778321750.294,6.1
87,1778321750.503,7.2
87,1778321750.712,7.2
87,1778321750.922,7.2
87,1778321751.133,4.5
87,1778321751.346,4.3
87,1778321751.557,3.65
87,1778321751.766,4.35
87,1778321751.976,4.5
87,1778321752.189,1.189
87,1778321752.403,2.489
87,1778321752.612,3.789
87,1778321752.826,4.189
87,1778321753.039,3.539
87,1778321753.248,2.889
87,1778321753.458,3.739
87,1778321753.669,4.5
87,1778321753.883,2.282
87,1778321754.095,2.223
87,1778321754.308,3.271
87,1778321754.518,3.167
87,1778321754.73,2.911
87,1778321754.942,1.483
87,1778321755.152,0.602
87,1778321755.365,0.786
87,1778321755.578,1.62
87,1778321755.789,2.92
87,1778321755.999,4.22
87,1778321756.212,1.587
87,1778321756.421,1.262
87,1778321756.633,2.562
87,1778321756.845,3.862
87,1778321757.059,5.162
87,1778321757.27,6.462
87,1778321757.481,4.5
87,1778321757.695,4.15
87,1778321757.905,0.645
87,1778321758.118,1.945
87,1778321758.33,3.245
87,1778321758.542,4.5
87,1778321758.753,4.5
87,1778321758.964,4.5
87,1778321759.176,3.9
87,1778321759.387,3.25
87,1778321759.598,2.6
87,1778321759.808,1.471
87,1778321760.018,1.926
87,1778321760.229,2.306
87,1778321760.44,2.849
87,1778321760.648,4.149
87,1778321760.859,4.5
87,1778321761.07,4.25
87,1778321761.279,2.493
87,1778321761.488,0.355
87,1778321761.696,0.767
87,1778321761.911,1.478
87,1778321762.121,2.235
87,1778321762.332,3.535
87,1778321762.544,4.5
87,1778321762.754,4.3
87,1778321762.963,0
87,1778321763.174,1.2
87,1778321763.387,2.5
87,1778321763.598,3.8
87,1778321763.81,5.1
87,1778321764.022,6.4
87,1778321764.233,7.2
87,1778321764.448,4.35
87,1778321764.66,3.7
87,1778321764.873,3.05
87,1778321765.083,2.4
87,1778321765.294,2.8
87,1778321765.506,4.1
87,1778321765.716,4.5
87,1778321765.926,4.5
87,1778321766.137,4.15
87,1778321766.348,3.5
87,1778321766.558,3.15
87,1778321766.769,0.193
87,1778321766.979,1.464
87,1778321767.188,2.764
87,1778321767.398,4.064
87,1778321767.605,2.896
87,1778321767.816,3.066
87,1778321768.03,4.366
87,1778321768.241,4.5
87,1778321768.452,4.5
87,1778321768.663,2.743
87,1778321768.875,2.093
87,1778321769.087,3.093
87,1778321769.299,1.495
87,1778321769.51,1.245
87,1778321769.72,2.545
87,1778321769.929,3.845
87,1778321770.137,5.145
87,1778321770.349,6.445
87,1778321770.558,7.2
87,1778321770.768,4.5
87,1778321770.98,1.347
87,1778321771.194,1.8
87,1778321771.406,2.91
87,1778321771.615,4.21
87,1778321771.826,4.5
87,1778321772.036,4.5
87,1778321772.244,4.5
87,1778321772.455,4.3
